tanggal,kota,kategori,order_count,gross_sales,discount,net_sales
2026-10-27,Surabaya,Fashion,37,11307274,226145,11081129
2026-10-27,Surabaya,ATK,33,9963822,199276,9764546
2026-10-27,Surabaya,Makanan,37,11307274,226145,11081129
2026-10-27,Surabaya,Kesehatan,39,11990004,239800,11750204
2026-10-27,Medan,Elektronik,37,11409061,228181,11180880
2026-10-27,Medan,Fashion,34,10390468,207809,10182659
2026-10-27,Medan,ATK,30,9058020,181160,8876860
2026-10-27,Medan,Makanan,34,10390468,207809,10182659
2026-10-27,Medan,Kesehatan,36,11067696,221353,10846343
2026-10-27,Makassar,Elektronik,40,12334120,246682,12087438
2026-10-27,Makassar,Fashion,37,11307274,226145,11081129
2026-10-27,Makassar,ATK,33,9963822,199276,9764546
2026-10-27,Makassar,Makanan,37,11307274,226145,11081129
2026-10-27,Makassar,Kesehatan,39,11990004,239800,11750204
2026-10-28,Jakarta,Elektronik,42,12989340,389680,12599660
2026-10-28,Jakarta,Fashion,39,11954241,358627,11595614
2026-10-28,Jakarta,ATK,35,10599785,317993,10281792
2026-10-28,Jakarta,Makanan,39,11954241,358627,11595614
2026-10-28,Jakarta,Kesehatan,41,12642473,379274,12263199
2026-10-28,Bandung,Elektronik,42,12989340,389680,12599660
2026-10-28,Bandung,Fashion,39,11954241,358627,11595614
2026-10-28,Bandung,ATK,35,10599785,317993,10281792
2026-10-28,Bandung,Makanan,39,11954241,358627,11595614
2026-10-28,Bandung,Kesehatan,41,12642473,379274,12263199
2026-10-28,Surabaya,Elektronik,43,13298610,398958,12899652
2026-10-28,Surabaya,Fashion,40,12260760,367822,11892938
2026-10-28,Surabaya,ATK,36,10902636,327079,10575557
2026-10-28,Surabaya,Makanan,40,12260760,367822,11892938
2026-10-28,Surabaya,Kesehatan,42,12950826,388524,12562302
2026-10-28,Medan,Elektronik,40,12370800,371124,11999676
2026-10-28,Medan,Fashion,37,11341203,340236,11000967
2026-10-28,Medan,ATK,33,9994083,299822,9694261
2026-10-28,Medan,Makanan,37,11341203,340236,11000967
2026-10-28,Medan,Kesehatan,39,12025767,360773,11664994
2026-10-28,Makassar,Elektronik,43,13298610,398958,12899652
2026-10-28,Makassar,Fashion,40,12260760,367822,11892938
2026-10-28,Makassar,ATK,36,10902636,327079,10575557
2026-10-28,Makassar,Makanan,40,12260760,367822,11892938
2026-10-28,Makassar,Kesehatan,42,12950826,388524,12562302
2026-10-29,Jakarta,Elektronik,45,13958415,558336,13400079
2026-10-29,Jakarta,Fashion,42,12912312,516492,12395820
2026-10-29,Jakarta,ATK,38,11543184,461727,11081457
2026-10-29,Jakarta,Makanan,42,12912312,516492,12395820
2026-10-29,Jakarta,Kesehatan,44,13607880,544315,13063565
2026-10-29,Bandung,Elektronik,45,13958415,558336,13400079
2026-10-29,Bandung,Fashion,42,12912312,516492,12395820
2026-10-29,Bandung,ATK,38,11543184,461727,11081457
2026-10-29,Bandung,Makanan,42,12912312,516492,12395820
2026-10-29,Bandung,Kesehatan,44,13607880,544315,13063565
2026-10-29,Surabaya,Elektronik,46,14268602,570744,13697858
2026-10-29,Surabaya,Fashion,43,13219748,528789,12690959
2026-10-29,Surabaya,ATK,39,11846952,473878,11373074
2026-10-29,Surabaya,Makanan,43,13219748,528789,12690959
2026-10-29,Surabaya,Kesehatan,45,13917150,556686,13360464
2026-10-29,Medan,Elektronik,43,13338041,533521,12804520
2026-10-29,Medan,Fashion,40,12297440,491897,11805543
2026-10-29,Medan,ATK,36,10935648,437425,10498223
2026-10-29,Medan,Makanan,40,12297440,491897,11805543
2026-10-29,Medan,Kesehatan,42,12989340,519573,12469767
2026-10-29,Makassar,Elektronik,46,14268602,570744,13697858
2026-10-29,Makassar,Fashion,43,13219748,528789,12690959
2026-10-29,Makassar,ATK,39,11846952,473878,11373074
2026-10-29,Makassar,Makanan,43,13219748,528789,12690959
2026-10-29,Makassar,Kesehatan,45,13917150,556686,13360464
2026-10-30,Jakarta,Elektronik,48,14932992,746649,14186343
2026-10-30,Jakarta,Fashion,45,13875885,693794,13182091
2026-10-30,Jakarta,ATK,41,12492085,624604,11867481
2026-10-30,Jakarta,Makanan,45,13875885,693794,13182091
2026-10-30,Jakarta,Kesehatan,47,14578789,728939,13849850
2026-10-30,Bandung,Elektronik,48,14932992,746649,14186343
2026-10-30,Bandung,Fashion,45,13875885,693794,13182091
2026-10-30,Bandung,ATK,41,12492085,624604,11867481
2026-10-30,Bandung,Makanan,45,13875885,693794,13182091
2026-10-30,Bandung,Kesehatan,47,14578789,728939,13849850
2026-10-30,Surabaya,Elektronik,49,15244096,762204,14481892
2026-10-30,Surabaya,Fashion,46,14184238,709211,13475027
2026-10-30,Surabaya,ATK,42,12796770,639838,12156932
2026-10-30,Surabaya,Makanan,46,14184238,709211,13475027
2026-10-30,Surabaya,Kesehatan,48,14888976,744448,14144528
2026-10-30,Medan,Elektronik,46,14310784,715539,13595245
2026-10-30,Medan,Fashion,43,13259179,662958,12596221
2026-10-30,Medan,ATK,39,11882715,594135,11288580
2026-10-30,Medan,Makanan,43,13259179,662958,12596221
2026-10-30,Medan,Kesehatan,45,13958415,697920,13260495
2026-10-30,Makassar,Elektronik,49,15244096,762204,14481892
2026-10-30,Makassar,Fashion,46,14184238,709211,13475027
2026-10-30,Makassar,ATK,42,12796770,639838,12156932
2026-10-30,Makassar,Makanan,46,14184238,709211,13475027
2026-10-30,Makassar,Kesehatan,48,14888976,744448,14144528
2026-10-31,Jakarta,Elektronik,51,15913071,954784,14958287
2026-10-31,Jakarta,Fashion,48,14844960,890697,13954263
2026-10-31,Jakarta,ATK,44,13446488,806789,12639699
2026-10-31,Jakarta,Makanan,48,14844960,890697,13954263
2026-10-31,Jakarta,Kesehatan,50,15555200,933312,14621888
2026-10-31,Bandung,Elektronik,51,15913071,954784,14958287
2026-10-31,Bandung,Fashion,48,14844960,890697,13954263
2026-10-31,Bandung,ATK,44,13446488,806789,12639699
2026-10-31,Bandung,Makanan,48,14844960,890697,13954263
2026-10-31,Bandung,Kesehatan,50,15555200,933312,14621888
2026-10-31,Surabaya,Elektronik,52,16225092,973505,15251587
2026-10-31,Surabaya,Fashion,49,15154230,909253,14244977
2026-10-31,Surabaya,ATK,45,13752090,825125,12926965
2026-10-31,Surabaya,Makanan,49,15154230,909253,14244977
2026-10-31,Surabaya,Kesehatan,51,15866304,951978,14914326
2026-10-31,Medan,Elektronik,49,15289029,917341,14371688
2026-10-31,Medan,Fashion,46,14226420,853585,13372835
2026-10-31,Medan,ATK,42,12835284,770117,12065167
2026-10-31,Medan,Makanan,46,14226420,853585,13372835
2026-10-31,Medan,Kesehatan,48,14932992,895979,14037013
2026-10-31,Makassar,Elektronik,52,16225092,973505,15251587
2026-10-31,Makassar,Fashion,49,15154230,909253,14244977
2026-10-31,Makassar,ATK,45,13752090,825125,12926965
2026-10-31,Makassar,Makanan,49,15154230,909253,14244977
2026-10-31,Makassar,Kesehatan,51,15866304,951978,14914326
2026-11-01,Jakarta,Elektronik,54,16898652,1182905,15715747
2026-11-01,Jakarta,Fashion,51,15819537,1107367,14712170
2026-11-01,Jakarta,ATK,47,14406393,1008447,13397946
2026-11-01,Jakarta,Makanan,51,15819537,1107367,14712170
2026-11-01,Jakarta,Kesehatan,53,16537113,1157597,15379516
2026-11-01,Bandung,Elektronik,54,16898652,1182905,15715747
2026-11-01,Bandung,Fashion,51,15819537,1107367,14712170
2026-11-01,Bandung,ATK,47,14406393,1008447,13397946
2026-11-01,Bandung,Makanan,51,15819537,1107367,14712170
2026-11-01,Bandung,Kesehatan,53,16537113,1157597,15379516
2026-11-01,Surabaya,Elektronik,55,17211590,1204811,16006779
2026-11-01,Surabaya,Fashion,52,16129724,1129080,15000644
2026-11-01,Surabaya,ATK,48,14712912,1029903,13683009
2026-11-01,Surabaya,Makanan,52,16129724,1129080,15000644
2026-11-01,Surabaya,Kesehatan,54,16849134,1179439,15669695
2026-11-01,Medan,Elektronik,52,16272776,1139094,15133682
2026-11-01,Medan,Fashion,49,15199163,1063941,14135222
2026-11-01,Medan,ATK,45,13793355,965534,12827821
2026-11-01,Medan,Makanan,49,15199163,1063941,14135222
2026-11-01,Medan,Kesehatan,51,15913071,1113914,14799157
2026-11-01,Makassar,Elektronik,55,17211590,1204811,16006779
2026-11-01,Makassar,Fashion,52,16129724,1129080,15000644
2026-11-01,Makassar,ATK,48,14712912,1029903,13683009
2026-11-01,Makassar,Makanan,52,16129724,1129080,15000644
2026-11-01,Makassar,Kesehatan,54,16849134,1179439,15669695
2026-11-02,Jakarta,Elektronik,57,17889735,1431178,16458557
2026-11-02,Jakarta,Fashion,54,16799616,1343969,15455647
2026-11-02,Jakarta,ATK,50,15371800,1229744,14142056
2026-11-02,Jakarta,Makanan,54,16799616,1343969,15455647
2026-11-02,Jakarta,Kesehatan,56,17524528,1401962,16122566
2026-11-02,Bandung,Elektronik,57,17889735,1431178,16458557
2026-11-02,Bandung,Fashion,54,16799616,1343969,15455647
2026-11-02,Bandung,ATK,50,15371800,1229744,14142056
2026-11-02,Bandung,Makanan,54,16799616,1343969,15455647
2026-11-02,Bandung,Kesehatan,56,17524528,1401962,16122566
2026-11-02,Surabaya,Elektronik,58,18203590,1456287,16747303
2026-11-02,Surabaya,Fashion,55,17110720,1368857,15741863
2026-11-02,Surabaya,ATK,51,15679236,1254338,14424898
2026-11-02,Surabaya,Makanan,55,17110720,1368857,15741863
2026-11-02,Surabaya,Kesehatan,57,17837466,1426997,16410469
2026-11-02,Medan,Elektronik,55,17262025,1380962,15881063
2026-11-02,Medan,Fashion,52,16177408,1294192,14883216
2026-11-02,Medan,ATK,48,14756928,1180554,13576374
2026-11-02,Medan,Makanan,52,16177408,1294192,14883216
2026-11-02,Medan,Kesehatan,54,16898652,1351892,15546760
2026-11-02,Makassar,Elektronik,58,18203590,1456287,16747303
2026-11-02,Makassar,Fashion,55,17110720,1368857,15741863
2026-11-02,Makassar,ATK,51,15679236,1254338,14424898
2026-11-02,Makassar,Makanan,55,17110720,1368857,15741863
2026-11-02,Makassar,Kesehatan,57,17837466,1426997,16410469
2026-11-03,Jakarta,Elektronik,60,18886320,1699768,17186552
2026-11-03,Jakarta,Fashion,57,17785197,1600667,16184530
2026-11-03,Jakarta,ATK,53,16342709,1470843,14871866
2026-11-03,Jakarta,Makanan,57,17785197,1600667,16184530
2026-11-03,Jakarta,Kesehatan,59,18517445,1666570,16850875
2026-11-03,Bandung,Elektronik,60,18886320,1699768,17186552
2026-11-03,Bandung,Fashion,57,17785197,1600667,16184530
2026-11-03,Bandung,ATK,53,16342709,1470843,14871866
2026-11-03,Bandung,Makanan,57,17785197,1600667,16184530
2026-11-03,Bandung,Kesehatan,59,18517445,1666570,16850875
2026-11-03,Surabaya,Elektronik,61,19201092,1728098,17472994
2026-11-03,Surabaya,Fashion,58,18097218,1628749,16468469
2026-11-03,Surabaya,ATK,54,16651062,1498595,15152467
2026-11-03,Surabaya,Makanan,58,18097218,1628749,16468469
2026-11-03,Surabaya,Kesehatan,60,18831300,1694817,17136483
2026-11-03,Medan,Elektronik,58,18256776,1643109,16613667
2026-11-03,Medan,Fashion,55,17161155,1544503,15616652
2026-11-03,Medan,ATK,51,15726003,1415340,14310663
2026-11-03,Medan,Makanan,55,17161155,1544503,15616652
2026-11-03,Medan,Kesehatan,57,17889735,1610076,16279659
2026-11-03,Makassar,Elektronik,61,19201092,1728098,17472994
2026-11-03,Makassar,Fashion,58,18097218,1628749,16468469
2026-11-03,Makassar,ATK,54,16651062,1498595,15152467
2026-11-03,Makassar,Makanan,58,18097218,1628749,16468469
2026-11-03,Makassar,Kesehatan,60,18831300,1694817,17136483
2026-11-04,Jakarta,Elektronik,63,19888407,1988840,17899567
2026-11-04,Jakarta,Fashion,60,18776280,1877628,16898652
2026-11-04,Jakarta,ATK,56,17319120,1731912,15587208
2026-11-04,Jakarta,Makanan,60,18776280,1877628,16898652
2026-11-04,Jakarta,Kesehatan,62,19515864,1951586,17564278
2026-11-04,Bandung,Elektronik,63,19888407,1988840,17899567
2026-11-04,Bandung,Fashion,60,18776280,1877628,16898652
2026-11-04,Bandung,ATK,56,17319120,1731912,15587208
2026-11-04,Bandung,Makanan,60,18776280,1877628,16898652
2026-11-04,Bandung,Kesehatan,62,19515864,1951586,17564278
2026-11-04,Surabaya,Elektronik,64,20204096,2020409,18183687
2026-11-04,Surabaya,Fashion,61,19089218,1908921,17180297
2026-11-04,Surabaya,ATK,57,17628390,1762839,15865551
2026-11-04,Surabaya,Makanan,61,19089218,1908921,17180297
2026-11-04,Surabaya,Kesehatan,63,19830636,1983063,17847573
2026-11-04,Medan,Elektronik,61,19257029,1925702,17331327
2026-11-04,Medan,Fashion,58,18150404,1815040,16335364
2026-11-04,Medan,ATK,54,16700580,1670058,15030522
2026-11-04,Medan,Makanan,58,18150404,1815040,16335364
2026-11-04,Medan,Kesehatan,60,18886320,1888632,16997688
2026-11-04,Makassar,Elektronik,64,20204096,2020409,18183687
2026-11-04,Makassar,Fashion,61,19089218,1908921,17180297
2026-11-04,Makassar,ATK,57,17628390,1762839,15865551
2026-11-04,Makassar,Makanan,61,19089218,1908921,17180297
2026-11-04,Makassar,Kesehatan,63,19830636,1983063,17847573
2026-11-05,Jakarta,Elektronik,66,20895996,0,20895996
2026-11-05,Jakarta,Fashion,63,19772865,0,19772865
2026-11-05,Jakarta,ATK,59,18301033,0,18301033
2026-11-05,Jakarta,Makanan,63,19772865,0,19772865
2026-11-05,Jakarta,Kesehatan,65,20519785,0,20519785
2026-11-05,Bandung,Elektronik,66,20895996,0,20895996
2026-11-05,Bandung,Fashion,63,19772865,0,19772865
2026-11-05,Bandung,ATK,59,18301033,0,18301033
2026-11-05,Bandung,Makanan,63,19772865,0,19772865
2026-11-05,Bandung,Kesehatan,65,20519785,0,20519785
2026-11-05,Surabaya,Elektronik,67,21212602,0,21212602
2026-11-05,Surabaya,Fashion,64,20086720,0,20086720
2026-11-05,Surabaya,ATK,60,18611220,0,18611220
2026-11-05,Surabaya,Makanan,64,20086720,0,20086720
2026-11-05,Surabaya,Kesehatan,66,20835474,0,20835474
2026-11-05,Medan,Elektronik,64,20262784,0,20262784
2026-11-05,Medan,Fashion,61,19145155,0,19145155
2026-11-05,Medan,ATK,57,17680659,0,17680659
2026-11-05,Medan,Makanan,61,19145155,0,19145155
2026-11-05,Medan,Kesehatan,63,19888407,0,19888407
2026-11-05,Makassar,Elektronik,67,21212602,0,21212602
2026-11-05,Makassar,Fashion,64,20086720,0,20086720
2026-11-05,Makassar,ATK,60,18611220,0,18611220
2026-11-05,Makassar,Makanan,64,20086720,0,20086720
2026-11-05,Makassar,Kesehatan,66,20835474,0,20835474
2026-11-06,Jakarta,Elektronik,69,21909087,219090,21689997
2026-11-06,Jakarta,Fashion,66,20774952,207749,20567203
2026-11-06,Jakarta,ATK,62,19288448,192884,19095564
2026-11-06,Jakarta,Makanan,66,20774952,207749,20567203
2026-11-06,Jakarta,Kesehatan,68,21529208,215292,21313916
2026-11-06,Bandung,Elektronik,69,21909087,219090,21689997
2026-11-06,Bandung,Fashion,66,20774952,207749,20567203
2026-11-06,Bandung,ATK,62,19288448,192884,19095564
2026-11-06,Bandung,Makanan,66,20774952,207749,20567203
2026-11-06,Bandung,Kesehatan,68,21529208,215292,21313916
2026-11-06,Surabaya,Elektronik,70,22226610,222266,22004344
2026-11-06,Surabaya,Fashion,67,21089724,210897,20878827
2026-11-06,Surabaya,ATK,63,19599552,195995,19403557
2026-11-06,Surabaya,Makanan,67,21089724,210897,20878827
2026-11-06,Surabaya,Kesehatan,69,21845814,218458,21627356
2026-11-06,Medan,Elektronik,67,21274041,212740,21061301
2026-11-06,Medan,Fashion,64,20145408,201454,19943954
2026-11-06,Medan,ATK,60,18666240,186662,18479578
2026-11-06,Medan,Makanan,64,20145408,201454,19943954
2026-11-06,Medan,Kesehatan,66,20895996,208959,20687037
2026-11-06,Makassar,Elektronik,70,22226610,222266,22004344
2026-11-06,Makassar,Fashion,67,21089724,210897,20878827
2026-11-06,Makassar,ATK,63,19599552,195995,19403557
2026-11-06,Makassar,Makanan,67,21089724,210897,20878827
2026-11-06,Makassar,Kesehatan,69,21845814,218458,21627356
2026-11-07,Jakarta,Elektronik,72,22927680,458553,22469127
2026-11-07,Jakarta,Fashion,69,21782541,435650,21346891
2026-11-07,Jakarta,ATK,65,20281365,405627,19875738
2026-11-07,Jakarta,Makanan,69,21782541,435650,21346891
2026-11-07,Jakarta,Kesehatan,71,22544133,450882,22093251
2026-11-07,Bandung,Elektronik,72,22927680,458553,22469127
2026-11-07,Bandung,Fashion,69,21782541,435650,21346891
2026-11-07,Bandung,ATK,65,20281365,405627,19875738
2026-11-07,Bandung,Makanan,69,21782541,435650,21346891
2026-11-07,Bandung,Kesehatan,71,22544133,450882,22093251
2026-11-07,Surabaya,Elektronik,73,23246120,464922,22781198
2026-11-07,Surabaya,Fashion,70,22098230,441964,21656266
2026-11-07,Surabaya,ATK,66,20593386,411867,20181519
2026-11-07,Surabaya,Makanan,70,22098230,441964,21656266
2026-11-07,Surabaya,Kesehatan,72,22861656,457233,22404423
2026-11-07,Medan,Elektronik,70,22290800,445816,21844984
2026-11-07,Medan,Fashion,67,21151163,423023,20728140
2026-11-07,Medan,ATK,63,19657323,393146,19264177
2026-11-07,Medan,Makanan,67,21151163,423023,20728140
2026-11-07,Medan,Kesehatan,69,21909087,438181,21470906
2026-11-07,Makassar,Elektronik,73,23246120,464922,22781198
2026-11-07,Makassar,Fashion,70,22098230,441964,21656266
2026-11-07,Makassar,ATK,66,20593386,411867,20181519
2026-11-07,Makassar,Makanan,70,22098230,441964,21656266
2026-11-07,Makassar,Kesehatan,72,22861656,457233,22404423
2026-11-08,Jakarta,Elektronik,75,23951775,718553,23233222
2026-11-08,Jakarta,Fashion,72,22795632,683868,22111764
2026-11-08,Jakarta,ATK,68,21279784,638393,20641391
2026-11-08,Jakarta,Makanan,72,22795632,683868,22111764
2026-11-08,Jakarta,Kesehatan,74,23564560,706936,22857624
2026-11-08,Bandung,Elektronik,75,23951775,718553,23233222
2026-11-08,Bandung,Fashion,72,22795632,683868,22111764
2026-11-08,Bandung,ATK,68,21279784,638393,20641391
2026-11-08,Bandung,Makanan,72,22795632,683868,22111764
2026-11-08,Bandung,Kesehatan,74,23564560,706936,22857624
2026-11-08,Surabaya,Elektronik,76,24271132,728133,23542999
2026-11-08,Surabaya,Fashion,73,23112238,693367,22418871
2026-11-08,Surabaya,ATK,69,21592722,647781,20944941
2026-11-08,Surabaya,Makanan,73,23112238,693367,22418871
2026-11-08,Surabaya,Kesehatan,75,23883000,716490,23166510
2026-11-08,Medan,Elektronik,73,23313061,699391,22613670
2026-11-08,Medan,Fashion,70,22162420,664872,21497548
2026-11-08,Medan,ATK,66,20653908,619617,20034291
2026-11-08,Medan,Makanan,70,22162420,664872,21497548
2026-11-08,Medan,Kesehatan,72,22927680,687830,22239850
2026-11-08,Makassar,Elektronik,76,24271132,728133,23542999
2026-11-08,Makassar,Fashion,73,23112238,693367,22418871
2026-11-08,Makassar,ATK,69,21592722,647781,20944941
2026-11-08,Makassar,Makanan,73,23112238,693367,22418871
2026-11-08,Makassar,Kesehatan,75,23883000,716490,23166510
2026-11-09,Jakarta,Elektronik,78,24981372,999254,23982118
2026-11-09,Jakarta,Fashion,75,23814225,952569,22861656
2026-11-09,Jakarta,ATK,71,22283705,891348,21392357
2026-11-09,Jakarta,Makanan,75,23814225,952569,22861656
2026-11-09,Jakarta,Kesehatan,77,24590489,983619,23606870
2026-11-09,Bandung,Elektronik,78,24981372,999254,23982118
2026-11-09,Bandung,Fashion,75,23814225,952569,22861656
2026-11-09,Bandung,ATK,71,22283705,891348,21392357
2026-11-09,Bandung,Makanan,75,23814225,952569,22861656
2026-11-09,Bandung,Kesehatan,77,24590489,983619,23606870
2026-11-09,Surabaya,Elektronik,79,25301646,1012065,24289581
2026-11-09,Surabaya,Fashion,76,24131748,965269,23166479
2026-11-09,Surabaya,ATK,72,22597560,903902,21693658
2026-11-09,Surabaya,Makanan,76,24131748,965269,23166479
2026-11-09,Surabaya,Kesehatan,78,24909846,996393,23913453
2026-11-09,Medan,Elektronik,76,24340824,973632,23367192
2026-11-09,Medan,Fashion,73,23179179,927167,22252012
2026-11-09,Medan,ATK,69,21655995,866239,20789756
2026-11-09,Medan,Makanan,73,23179179,927167,22252012
2026-11-09,Medan,Kesehatan,75,23951775,958071,22993704
2026-11-09,Makassar,Elektronik,79,25301646,1012065,24289581
2026-11-09,Makassar,Fashion,76,24131748,965269,23166479
2026-11-09,Makassar,ATK,72,22597560,903902,21693658
2026-11-09,Makassar,Makanan,76,24131748,965269,23166479
2026-11-09,Makassar,Kesehatan,78,24909846,996393,23913453
2026-11-10,Jakarta,Elektronik,81,26016471,1300823,24715648
2026-11-10,Jakarta,Fashion,78,24838320,1241916,23596404
2026-11-10,Jakarta,ATK,74,23293128,1164656,22128472
2026-11-10,Jakarta,Makanan,78,24838320,1241916,23596404
2026-11-10,Jakarta,Kesehatan,80,25621920,1281096,24340824
2026-11-10,Bandung,Elektronik,81,26016471,1300823,24715648
2026-11-10,Bandung,Fashion,78,24838320,1241916,23596404
2026-11-10,Bandung,ATK,74,23293128,1164656,22128472
2026-11-10,Bandung,Makanan,78,24838320,1241916,23596404
2026-11-10,Bandung,Kesehatan,80,25621920,1281096,24340824
2026-11-10,Surabaya,Elektronik,82,26337662,1316883,25020779
2026-11-10,Surabaya,Fashion,79,25156760,1257838,23898922
2026-11-10,Surabaya,ATK,75,23607900,1180395,22427505
2026-11-10,Surabaya,Makanan,79,25156760,1257838,23898922
2026-11-10,Surabaya,Kesehatan,81,25942194,1297109,24645085
2026-11-10,Medan,Elektronik,79,25374089,1268704,24105385
2026-11-10,Medan,Fashion,76,24201440,1210072,22991368
2026-11-10,Medan,ATK,72,22663584,1133179,21530405
2026-11-10,Medan,Makanan,76,24201440,1210072,22991368
2026-11-10,Medan,Kesehatan,78,24981372,1249068,23732304
2026-11-10,Makassar,Elektronik,82,26337662,1316883,25020779
2026-11-10,Makassar,Fashion,79,25156760,1257838,23898922
2026-11-10,Makassar,ATK,75,23607900,1180395,22427505
2026-11-10,Makassar,Makanan,79,25156760,1257838,23898922
2026-11-10,Makassar,Kesehatan,81,25942194,1297109,24645085
2026-11-11,Jakarta,Elektronik,84,27057072,1623424,25433648
2026-11-11,Jakarta,Fashion,81,25867917,1552075,24315842
2026-11-11,Jakarta,ATK,77,24308053,1458483,22849570
2026-11-11,Jakarta,Makanan,81,25867917,1552075,24315842
2026-11-11,Jakarta,Kesehatan,83,26658853,1599531,25059322
2026-11-11,Bandung,Elektronik,84,27057072,1623424,25433648
2026-11-11,Bandung,Fashion,81,25867917,1552075,24315842
2026-11-11,Bandung,ATK,77,24308053,1458483,22849570
2026-11-11,Bandung,Makanan,81,25867917,1552075,24315842
2026-11-11,Bandung,Kesehatan,83,26658853,1599531,25059322
